X;REGION;PUERTO;ANO_ARR;MES_ARR;DIA_ARR;HOR_ARR;EMBARC;FUNCION;RECURSO;PROCED;CAPTURA;DESTINO;HOR_BUC;N_BUZOS;LATITUD;LONGITUD;ESFUERZO;CPUE
49896;12;979;2016;8;19;1700;615287;E;140;0;13104;1;0;0;0;0;0;#¡DIV/0!
49897;12;979;2016;8;19;1700;622221;E;140;0;4368;1;0;0;0;0;0;#¡DIV/0!
49898;12;979;2016;8;28;1700;614932;E;140;0;10920;1;0;0;0;0;0;#¡DIV/0!
49899;12;979;2016;8;19;1700;621299;E;140;8216;1201;1;1600;1;-50.05;-75.05;16;75.0625
49903;12;979;2016;7;15;1700;615216;E;140;0;10920;1;0;0;0;0;0;#¡DIV/0!
49904;12;979;2016;7;7;1700;615461;E;140;0;10920;1;0;0;0;0;0;#¡DIV/0!
49906;12;979;2016;8;29;1900;614809;E;140;9834;8736;1;0;2;-52.5344;-74.40080278;0;#¡DIV/0!
49907;12;979;2016;8;5;2240;617769;E;140;9870;3276;1;0;1;-52.7849;-73.71810278;0;#¡DIV/0!
49908;12;979;2016;8;26;1245;622219;E;140;9059;8081;1;0;1;-50.4676;-75.25050278;0;#¡DIV/0!
49913;12;979;2016;8;22;1900;622261;E;140;9841;21840;1;0;0;-52.4342;-74.5177;0;#¡DIV/0!
49918;12;979;2016;9;1;1700;617781;E;140;0;1529;1;0;0;0;0;0;#¡DIV/0!
49922;12;979;2016;8;26;1100;617769;E;140;9870;3276;1;2400;1;-52.7849;-73.71810278;24;136.5
49923;12;979;2016;7;28;1700;613632;E;140;0;10920;1;0;0;0;0;0;#¡DIV/0!
49927;12;979;2016;7;18;1530;614700;E;140;9840;7644;1;0;2;-49.9686;-75.21710278;0;#¡DIV/0!
49934;12;979;2016;9;15;1700;617680;E;140;0;20311;1;0;0;0;0;0;#¡DIV/0!
49941;12;979;2016;7;6;1700;621299;E;140;9855;655;1;0;1;-49.9352;-75.0334;0;#¡DIV/0!
49942;12;979;2016;7;7;1700;622273;E;140;9855;1005;1;0;1;-49.9352;-75.0334;0;#¡DIV/0!
50092;12;979;2016;5;23;1700;622259;E;140;9842;8232;1;3000;2;-50.13333333;-75.28333333;60;137.2
50111;12;979;2016;4;16;900;613784;E;140;9491;4248;1;0;1;-50.6513;-74.71810278;0;#¡DIV/0!
50112;12;979;2016;4;16;1600;614772;E;140;9742;20178;1;0;2;-52.501;-74.167;0;#¡DIV/0!
50113;12;979;2016;4;25;1200;615372;E;140;9841;6372;1;0;1;-52.4342;-74.5177;0;#¡DIV/0!
50114;12;979;2016;4;15;2000;617710;E;140;9841;8496;1;0;2;-52.4342;-74.5177;0;#¡DIV/0!
50120;12;973;2016;5;16;1000;614709;E;140;9830;11940;1;0;1;-53.4509;-72.41750278;0;#¡DIV/0!
50121;12;979;2016;5;23;800;622262;E;140;9926;11760;1;3000;2;-50.5845;-75.03340278;60;196
50122;12;979;2016;5;25;100;614808;E;140;9046;11760;1;4800;1;-51;-75.0167;48;245
50123;12;979;2016;5;30;630;613772;E;140;9812;16464;1;4900;2;-51.8517;-74.98529722;98;168
50125;12;979;2016;5;12;1600;613566;E;140;9736;7056;1;0;2;-52.6847;-74.08350278;0;#¡DIV/0!
50126;12;979;2016;5;11;500;614854;E;140;9046;16464;1;0;1;-51;-75.0167;0;#¡DIV/0!
50127;12;979;2016;6;22;800;621554;E;140;9355;4368;1;7000;2;-52.2171;-74.73480278;140;31.2
50137;12;979;2016;6;2;1900;615369;E;140;9961;10920;1;0;2;-52.36666667;-74.63305556;0;#¡DIV/0!
50139;12;979;2016;4;20;330;615369;E;140;9779;9558;1;9000;2;-52.334;-74.8016;180;53.1
50140;12;979;2016;4;26;500;615382;E;140;9841;29736;1;4800;1;-52.4342;-74.5177;48;619.5
50150;12;979;2016;6;17;1000;615214;E;140;9061;5460;1;0;1;-51.21667;-74.45;0;#¡DIV/0!
50151;12;979;2016;6;21;600;617928;E;140;9841;8736;1;2000;1;-52.4342;-74.5177;20;436.8
50152;12;979;2016;6;13;600;622257;E;140;9841;10920;1;3500;2;-52.4342;-74.5177;70;156
50165;12;979;2016;6;16;1700;613791;E;140;0;7644;1;0;0;0;0;0;#¡DIV/0!
50166;12;979;2016;4;23;1700;614883;E;140;0;9558;1;0;0;0;0;0;#¡DIV/0!
50173;12;979;2016;6;18;1700;614809;E;140;0;6552;1;0;0;0;0;0;#¡DIV/0!
50177;12;979;2016;5;15;800;617780;E;140;9963;14112;1;4800;1;-50.575;-75.39222222;48;294
50178;12;979;2016;5;5;1700;613671;E;140;0;7056;1;0;0;0;0;0;#¡DIV/0!
50179;12;979;2016;5;14;1700;613784;E;140;0;7056;1;0;0;0;0;0;#¡DIV/0!
50180;12;979;2016;5;8;1700;614770;E;140;0;5880;1;0;0;0;0;0;#¡DIV/0!
50181;12;979;2016;5;16;1700;615197;E;140;0;11760;1;0;0;0;0;0;#¡DIV/0!
50196;12;979;2016;4;5;1000;614917;E;140;9834;14868;1;3600;1;-52.5344;-74.40080278;36;413
50208;12;979;2016;4;12;1700;614783;E;140;0;3186;1;0;0;0;0;0;#¡DIV/0!
50209;12;979;2016;4;20;1700;617776;E;140;0;6372;1;0;0;0;0;0;#¡DIV/0!
50220;12;979;2016;5;25;2300;614806;E;140;9855;10584;1;4000;2;-49.9352;-75.0334;80;132.3
50237;12;979;2016;6;22;1;614864;A;140;9833;20530;1;0;0;-49.8016;-75.1837;0;#¡DIV/0!
50241;12;979;2016;3;31;500;623721;E;140;9355;5220;1;6000;1;-52.2171;-74.73480278;60;87
50246;12;973;2016;4;18;700;615379;E;140;9727;5970;1;0;2;-53.133055;-73.11666667;0;#¡DIV/0!
50255;12;979;2016;5;7;1100;614753;E;140;9926;9408;1;0;1;-50.5845;-75.03340278;0;#¡DIV/0!
50261;12;979;2016;5;12;700;614851;E;140;8543;17640;1;0;1;-52.16666667;-74.75;0;#¡DIV/0!
50262;12;979;2016;5;4;1730;617797;E;140;9059;9408;1;0;1;-50.4676;-75.25050278;0;#¡DIV/0!
50263;12;979;2016;5;23;800;621514;E;140;9926;11760;1;0;1;-50.5845;-75.03340278;0;#¡DIV/0!
50264;12;979;2016;4;24;1900;618822;E;140;9059;10620;1;0;1;-50.4676;-75.25050278;0;#¡DIV/0!
50265;12;979;2016;6;28;1700;615102;E;140;0;3931;1;0;0;0;0;0;#¡DIV/0!
50271;12;979;2016;6;9;1800;614723;E;140;8822;9828;1;0;1;-49.5845;-75.46759722;0;#¡DIV/0!
50272;12;979;2016;5;25;1730;622210;E;140;9855;1247;1;400;1;-49.9352;-75.0334;4;311.75
50273;12;979;2016;4;22;600;613748;E;140;8780;12744;1;3000;1;-52.4843;-74.501;30;424.8
50282;12;979;2016;3;28;630;613569;A;140;9926;13572;1;0;0;-50.5845;-75.03340278;0;#¡DIV/0!
50285;12;979;2016;6;6;500;614925;A;140;8822;28392;1;0;0;-49.5845;-75.46759722;0;#¡DIV/0!
50289;12;979;2016;5;13;1100;615338;E;140;9736;16464;1;4200;1;-52.6847;-74.08350278;42;392
50296;12;979;2016;6;12;1700;615216;E;140;0;8736;1;0;0;0;0;0;#¡DIV/0!
50306;12;979;2016;5;1;900;613659;E;140;9841;7056;1;0;1;-52.4342;-74.5177;0;#¡DIV/0!
50307;12;979;2016;4;27;1700;622211;E;140;0;12744;1;0;0;0;0;0;#¡DIV/0!
50308;12;979;2016;4;26;1700;622219;E;140;0;8496;1;0;0;0;0;0;#¡DIV/0!
50309;12;979;2016;6;1;1700;617655;E;140;0;19656;1;0;0;0;0;0;#¡DIV/0!
50322;12;979;2016;6;19;1700;621515;E;140;0;7644;1;0;0;0;0;0;#¡DIV/0!
50331;12;979;2016;5;9;900;617491;E;140;9834;11760;1;3600;2;-52.5344;-74.40080278;72;163.3333333
50332;12;979;2016;5;12;1500;622263;E;140;8543;9408;1;4200;1;-52.16666667;-74.75;42;224
50334;12;979;2016;5;8;1700;614861;E;140;0;11760;1;0;0;0;0;0;#¡DIV/0!
50335;12;979;2016;5;22;1700;617655;E;140;0;16464;1;0;0;0;0;0;#¡DIV/0!
50336;12;979;2016;5;7;1700;622259;E;140;0;9408;1;0;0;0;0;0;#¡DIV/0!
50354;12;979;2016;4;17;1700;613666;E;140;0;8496;1;0;0;0;0;0;#¡DIV/0!
50355;12;979;2016;4;20;1700;614770;E;140;0;6372;1;0;0;0;0;0;#¡DIV/0!
50356;12;979;2016;4;17;1700;615338;E;140;0;8496;1;0;0;0;0;0;#¡DIV/0!
50357;12;979;2016;3;19;2240;617981;E;140;0;5220;1;0;0;0;0;0;#¡DIV/0!
50359;12;979;2016;4;16;1700;622207;E;140;0;7434;1;0;0;0;0;0;#¡DIV/0!
50364;12;979;2016;5;26;1730;614700;E;140;7928;1670;1;2000;1;-49.878925;-74.24135556;20;83.5
50381;12;979;2016;5;30;300;613883;E;140;8543;10584;1;2500;2;-52.16666667;-74.75;50;211.68
50382;12;979;2016;5;30;2330;621515;E;140;8780;8232;1;3000;2;-52.4843;-74.501;60;137.2
50405;12;979;2016;4;20;1900;613929;A;140;9779;8496;1;0;0;-52.334;-74.8016;0;#¡DIV/0!
50412;12;979;2016;4;30;1000;613890;E;140;9841;14868;1;0;1;-52.4342;-74.5177;0;#¡DIV/0!
50413;12;979;2016;4;21;1130;617491;E;140;9841;9558;1;0;2;-52.4342;-74.5177;0;#¡DIV/0!
50414;12;979;2016;6;28;500;621280;E;140;9059;5460;1;0;0;-50.4676;-75.25050278;0;#¡DIV/0!
50416;12;979;2016;6;22;1700;614851;E;140;0;5460;1;0;0;0;0;0;#¡DIV/0!
50421;12;979;2016;5;25;1645;613841;E;140;9855;1270;1;600;1;-49.9352;-75.0334;6;211.6666667
50422;12;979;2016;5;26;1700;622273;E;140;9855;2140;1;2000;1;-49.9352;-75.0334;20;107
50423;12;979;2016;4;22;1300;621515;E;140;8780;6372;1;4200;1;-52.4843;-74.501;42;151.7142857
50427;12;979;2016;6;2;1200;613521;E;140;9779;8736;1;3600;1;-52.334;-74.8016;36;242.6666667
50431;12;979;2016;4;24;1400;941157;E;140;8780;10620;1;4900;2;-52.4843;-74.501;98;108.3673469
50432;12;979;2016;5;15;1;613846;E;140;9840;18816;1;7200;1;-49.9686;-75.21710278;72;261.3333333
50435;12;979;2016;6;17;1700;614750;E;140;0;10920;1;0;0;0;0;0;#¡DIV/0!
50451;12;979;2016;5;26;1700;613535;E;140;0;14112;1;0;0;0;0;0;#¡DIV/0!
50452;12;979;2016;5;20;1700;614723;E;140;0;14112;1;0;0;0;0;0;#¡DIV/0!
50453;12;979;2016;5;27;1700;614783;E;140;0;4469;1;0;0;0;0;0;#¡DIV/0!
50454;12;979;2016;5;15;1700;614864;A;140;0;25402;1;0;0;0;0;0;#¡DIV/0!
50455;12;979;2016;5;11;1700;911975;E;140;0;16464;1;0;0;0;0;0;#¡DIV/0!
50465;12;979;2016;4;5;830;622211;E;140;9039;8496;1;3600;2;-51.167;-74.91850278;72;118
50477;12;979;2016;4;8;400;614829;E;140;9355;11257;1;4900;1;-52.2171;-74.73480278;49;229.7346939
50481;12;979;2016;4;16;1700;613791;E;140;0;9558;1;0;0;0;0;0;#¡DIV/0!
50486;12;979;2016;3;23;2330;615372;E;140;9841;6264;1;0;1;-52.4342;-74.5177;0;#¡DIV/0!
50522;12;979;2016;6;22;800;617953;E;140;9854;8736;1;9600;1;-51.8851;-74.76820278;96;91
50526;12;979;2016;4;30;1700;613521;E;140;0;8496;1;0;0;0;0;0;#¡DIV/0!
50527;12;979;2016;4;26;1700;614783;E;140;0;5310;1;0;0;0;0;0;#¡DIV/0!
50529;12;979;2016;5;19;700;614925;A;140;9855;18816;1;0;0;-49.9352;-75.0334;0;#¡DIV/0!
50542;12;979;2016;4;25;1800;613719;E;140;9841;4885;1;0;1;-52.4342;-74.5177;0;#¡DIV/0!
50543;12;979;2016;4;4;630;615306;E;140;8780;4248;1;2400;1;-52.4843;-74.501;24;177
50544;12;979;2016;4;25;1100;615465;E;140;9046;8496;1;0;2;-51;-75.0167;0;#¡DIV/0!
50545;12;979;2016;4;13;2000;622208;A;140;9926;24426;1;0;0;-50.5845;-75.03340278;0;#¡DIV/0!
50550;12;979;2016;5;19;1900;613890;E;140;9926;16464;1;7200;1;-50.5845;-75.03340278;72;228.6666667
50552;12;979;2016;5;6;800;614723;E;140;9027;17640;1;0;1;-51.6513;-75.0167;0;#¡DIV/0!
50553;12;979;2016;5;12;800;615383;E;140;9736;7056;1;0;2;-52.6847;-74.08350278;0;#¡DIV/0!
50554;12;979;2016;6;24;600;613541;E;140;9854;1747;1;1500;2;-51.8851;-74.76820278;30;58.23333333
50570;12;979;2016;5;24;1600;613494;E;140;9855;847;1;500;1;-49.9352;-75.0334;5;169.4
50571;12;979;2016;5;26;1730;622210;E;140;9855;1717;1;600;1;-49.9352;-75.0334;6;286.1666667
50572;12;979;2016;5;26;1600;622272;E;140;9855;800;1;345;1;-49.9352;-75.0334;3.75;213.3333333
50573;12;979;2016;4;15;830;615339;E;140;8780;9558;1;6400;1;-52.4843;-74.501;64;149.34375
50574;12;979;2016;4;21;1200;622263;E;140;9961;7434;1;5600;1;-52.36666667;-74.63305556;56;132.75
50575;12;979;2016;4;20;330;617928;E;140;9841;10620;1;0;0;-52.4342;-74.5177;0;#¡DIV/0!
50577;12;979;2016;3;23;730;614835;E;140;8999;7308;1;4800;1;-51.5177;-74.75150278;48;152.25
50581;12;979;2016;5;8;1200;614795;E;140;8780;11760;1;2500;2;-52.4843;-74.501;50;235.2
50582;12;979;2016;5;12;1100;614829;E;140;9807;15288;1;4200;1;-52.37111167;-74.46472222;42;364
50583;12;979;2016;5;9;1000;615382;E;140;9841;12936;1;2500;1;-52.4342;-74.5177;25;517.44
50585;12;979;2016;5;25;430;615121;E;140;9842;15288;1;2000;2;-50.13333333;-75.28333333;40;382.2
50588;12;979;2016;4;24;1700;622261;E;140;0;5735;1;0;0;0;0;0;#¡DIV/0!
50597;12;979;2016;6;5;1700;622263;E;140;0;8736;1;0;0;0;0;0;#¡DIV/0!
50598;12;979;2016;6;26;1700;614912;E;140;0;4368;1;0;0;0;0;0;#¡DIV/0!
50600;12;979;2016;6;11;1700;614735;E;140;0;10920;1;0;0;0;0;0;#¡DIV/0!
50601;12;979;2016;5;31;900;615470;E;140;9355;14112;1;5600;2;-52.2171;-74.73480278;112;126
50616;12;979;2016;5;18;2200;617992;A;140;9926;21168;1;0;0;-50.5845;-75.03340278;0;#¡DIV/0!
50617;12;979;2016;5;22;1700;614794;E;140;0;8938;1;0;0;0;0;0;#¡DIV/0!
50621;12;979;2016;5;10;1700;617928;E;140;0;11760;1;0;0;0;0;0;#¡DIV/0!
50629;12;979;2016;5;29;1;617758;E;140;8796;8232;1;3000;1;-52.1002;-75.0167;30;274.4
50643;12;972;2016;4;7;2000;614909;E;140;9371;287;1;800;1;-53.48138833;-69.61166667;8;35.875
50648;12;979;2016;4;14;1230;617726;E;140;9412;6372;1;4800;2;-51.591945;-74.56722222;96;66.375
50669;12;979;2016;5;30;2100;613730;E;140;9434;5880;1;2000;1;-51.3507;-74.167;20;294
50670;12;979;2016;5;29;1430;614926;E;140;9842;14112;1;5600;1;-50.13333333;-75.28333333;56;252
50671;12;979;2016;5;31;1;911975;E;140;9412;15288;1;4900;1;-51.591945;-74.56722222;49;312
50672;12;979;2016;5;11;1000;622208;A;140;9425;20933;1;0;0;-50.7515;-74.96859722;0;#¡DIV/0!
50684;12;979;2016;5;24;1630;613841;E;140;9855;1341;1;600;1;-49.9352;-75.0334;6;223.5
50690;12;979;2016;4;6;830;615470;E;140;9355;13806;1;0;2;-52.2171;-74.73480278;0;#¡DIV/0!
50691;12;979;2016;4;16;700;622257;E;140;9841;9558;1;0;1;-52.4342;-74.5177;0;#¡DIV/0!
50692;12;979;2016;4;24;900;911975;E;140;8990;14868;1;0;0;-51.67833333;-74.695;0;#¡DIV/0!
50699;12;979;2016;5;20;1600;613632;E;140;9840;9878;1;0;2;-49.9686;-75.21710278;0;#¡DIV/0!
50700;12;979;2016;4;22;700;912128;E;140;8543;3186;1;0;1;-52.16666667;-74.75;0;#¡DIV/0!
50701;12;979;2016;6;5;1200;613697;E;140;9842;13104;1;4500;1;-50.13333333;-75.28333333;45;291.2
50709;12;979;2016;3;30;630;614892;E;140;9779;5220;1;1000;1;-52.334;-74.8016;10;522
50710;12;979;2016;6;26;700;613569;A;140;9926;8736;1;0;0;-50.5845;-75.03340278;0;#¡DIV/0!
50711;12;979;2016;6;13;1730;614922;E;140;9027;10920;1;0;2;-51.6513;-75.0167;0;#¡DIV/0!
50712;12;979;2016;6;25;700;620177;E;140;9736;5460;1;0;2;-52.6847;-74.08350278;0;#¡DIV/0!
50714;12;979;2016;4;25;400;613541;E;140;9841;13806;1;2400;2;-52.4342;-74.5177;48;287.625
50715;12;979;2016;4;19;1330;613881;E;140;9412;7859;1;2000;2;-51.591945;-74.56722222;40;196.475
50716;12;979;2016;4;22;1430;614892;E;140;8949;8496;1;4000;1;-50.78833333;-74.97305556;40;212.4
50717;12;979;2016;4;20;930;615441;E;140;9926;10620;1;7200;1;-50.5845;-75.03340278;72;147.5
50719;12;979;2016;3;21;1400;615338;E;140;8780;1670;1;500;1;-52.4843;-74.501;5;334
50720;12;979;2016;4;18;230;615102;E;140;9037;8496;1;5600;2;-51.4676;-74.63459722;112;75.85714286
50721;12;979;2016;6;7;500;613659;E;140;9411;2839;1;2000;1;-51.7;-74.5;20;141.95
50722;12;979;2016;6;2;700;617928;E;140;8398;8736;1;3600;2;-52.71666667;-74.68333333;72;121.3333333
50729;12;979;2016;5;1;1;614929;E;140;9841;14112;1;4000;2;-52.4342;-74.5177;80;176.4
50734;12;979;2016;6;12;1700;615465;E;140;0;7644;1;0;0;0;0;0;#¡DIV/0!
50741;12;979;2016;4;26;1700;615339;E;140;0;8496;1;0;0;0;0;0;#¡DIV/0!
50742;12;979;2016;4;26;1700;617928;E;140;0;8496;1;0;0;0;0;0;#¡DIV/0!
50744;12;979;2016;6;4;1700;617780;E;140;0;13104;1;0;0;0;0;0;#¡DIV/0!
50745;12;979;2016;6;3;1700;621515;E;140;0;3494;1;0;0;0;0;0;#¡DIV/0!
50746;12;979;2016;5;31;500;613569;A;140;9027;21168;1;0;0;-51.6513;-75.0167;0;#¡DIV/0!
50757;12;979;2016;5;27;1700;613452;E;140;0;5880;1;0;0;0;0;0;#¡DIV/0!
50758;12;979;2016;5;28;1700;614925;A;140;0;16464;1;0;0;0;0;0;#¡DIV/0!
50759;12;979;2016;5;14;1700;614929;E;140;0;14112;1;0;0;0;0;0;#¡DIV/0!
50760;12;979;2016;5;7;1700;615465;E;140;0;11760;1;0;0;0;0;0;#¡DIV/0!
50761;12;979;2016;5;8;1700;617726;E;140;0;4704;1;0;0;0;0;0;#¡DIV/0!
50762;12;979;2016;5;7;1700;617953;E;140;0;16464;1;0;0;0;0;0;#¡DIV/0!
50763;12;979;2016;5;8;1700;617956;E;140;0;10584;1;0;0;0;0;0;#¡DIV/0!
50764;12;979;2016;5;30;1700;617995;E;140;0;16464;1;0;0;0;0;0;#¡DIV/0!
50765;12;979;2016;5;11;1700;620177;E;140;0;11760;1;0;0;0;0;0;#¡DIV/0!
50766;12;979;2016;5;21;1700;622211;E;140;0;12936;1;0;0;0;0;0;#¡DIV/0!
50781;12;979;2016;4;17;1700;614929;E;140;0;8496;1;0;0;0;0;0;#¡DIV/0!
50782;12;979;2016;4;23;1700;615149;E;140;0;7434;1;0;0;0;0;0;#¡DIV/0!
50798;12;979;2016;5;11;1200;613577;E;140;9834;9878;1;4800;2;-52.5344;-74.40080278;96;102.8958333
50822;12;973;2016;4;22;2000;617660;E;140;9546;4776;1;0;0;-54.7181;-71.21710278;0;#¡DIV/0!
50843;12;979;2016;4;27;1500;613566;E;140;9736;5310;1;0;1;-52.6847;-74.08350278;0;#¡DIV/0!
50844;12;979;2016;4;28;2315;614829;E;140;9742;12744;1;0;1;-52.501;-74.167;0;#¡DIV/0!
50845;12;979;2016;4;25;1800;614851;E;140;8543;12744;1;0;1;-52.16666667;-74.75;0;#¡DIV/0!
50846;12;979;2016;4;25;1700;614864;A;140;0;22090;1;0;0;0;0;0;#¡DIV/0!
50854;12;979;2016;5;22;1600;623719;E;140;9840;10584;1;3600;2;-49.9686;-75.21710278;72;147
50856;12;979;2016;5;6;1120;613748;E;140;9355;15288;1;0;1;-52.2171;-74.73480278;0;#¡DIV/0!
50857;12;979;2016;5;6;1900;617655;E;140;9926;21168;1;0;0;-50.5845;-75.03340278;0;#¡DIV/0!
50858;12;979;2016;6;23;500;614806;E;140;9842;5460;1;4800;2;-50.13333333;-75.28333333;96;56.875
50859;12;979;2016;6;27;2300;616978;E;140;9439;6552;1;5600;1;-50.9686;-74.88510278;56;117
50860;12;979;2016;6;24;600;622221;E;140;8775;7644;1;2800;1;-52.86666667;-74.65;28;273
50864;12;979;2016;6;21;1700;615223;E;140;0;12012;1;0;0;0;0;0;#¡DIV/0!
50870;12;979;2016;6;5;2330;617905;A;140;9926;21622;1;0;0;-50.5845;-75.03340278;0;#¡DIV/0!
50873;12;979;2016;4;20;1130;615201;E;140;9434;6372;1;3600;2;-51.3507;-74.167;72;88.5
50879;12;979;2016;6;2;1400;614864;A;140;9855;34944;1;0;0;-49.9352;-75.0334;0;#¡DIV/0!
50880;12;979;2016;6;12;1800;615338;E;140;9841;10920;1;5600;1;-52.4342;-74.5177;56;195
50881;12;979;2016;6;22;700;615470;E;140;9854;8299;1;4200;2;-51.8851;-74.76820278;84;98.79761905
50888;12;979;2016;5;12;1800;615346;E;140;9493;9408;1;5600;1;-51.1002;-74.95189722;56;168
50889;12;979;2016;6;7;1700;617650;E;140;0;14851;1;0;0;0;0;0;#¡DIV/0!
50893;12;979;2016;4;23;1700;614917;E;140;0;9558;1;0;0;0;0;0;#¡DIV/0!
50896;12;979;2016;6;6;1700;614794;E;140;0;9828;1;0;0;0;0;0;#¡DIV/0!
50897;12;979;2016;6;3;1700;615205;E;140;0;3494;1;0;0;0;0;0;#¡DIV/0!
50898;12;979;2016;6;4;1700;622269;E;140;0;16380;1;0;0;0;0;0;#¡DIV/0!
50899;12;979;2016;4;18;1010;621296;E;140;9412;7009;1;4200;2;-51.591945;-74.56722222;84;83.44047619
50900;12;979;2016;6;19;1700;614924;E;140;0;5460;1;0;0;0;0;0;#¡DIV/0!
50904;12;979;2016;5;4;1700;613929;A;140;0;16464;1;0;0;0;0;0;#¡DIV/0!
50905;12;979;2016;5;6;1700;614864;A;140;0;30576;1;0;0;0;0;0;#¡DIV/0!
50906;12;979;2016;5;12;1700;615152;A;140;0;7056;1;0;0;0;0;0;#¡DIV/0!
50907;12;979;2016;5;9;1700;615175;E;140;0;12230;1;0;0;0;0;0;#¡DIV/0!
50908;12;979;2016;5;11;1700;615324;E;140;0;4704;1;0;0;0;0;0;#¡DIV/0!
50909;12;979;2016;5;27;1700;615338;E;140;0;11760;1;0;0;0;0;0;#¡DIV/0!
50910;12;979;2016;5;16;1700;617650;E;140;0;11760;1;0;0;0;0;0;#¡DIV/0!
50911;12;979;2016;5;27;800;617905;A;140;0;17640;1;0;0;0;0;0;#¡DIV/0!
50933;12;979;2016;4;1;1700;615223;E;140;0;8496;1;0;0;0;0;0;#¡DIV/0!
50936;12;979;2016;3;25;1200;614854;A;140;9059;9396;1;0;0;-50.4676;-75.25050278;0;#¡DIV/0!
50938;12;979;2016;4;3;1700;621296;E;140;0;8496;1;0;0;0;0;0;#¡DIV/0!
50945;12;979;2016;4;18;700;614809;E;140;9357;5522;1;4200;1;-51.33333333;-74.2;42;131.4761905
50949;12;979;2016;5;26;1820;622213;E;140;7928;1341;1;1600;1;-49.878925;-74.24135556;16;83.8125
50964;12;979;2016;5;9;330;614925;A;140;9840;21168;1;0;0;-49.9686;-75.21710278;0;#¡DIV/0!
50966;12;979;2016;5;29;100;614753;E;140;9842;8232;1;3000;1;-50.13333333;-75.28333333;30;274.4
50979;12;979;2016;5;24;1730;622210;E;140;9855;1176;1;600;1;-49.9352;-75.0334;6;196
50983;12;979;2016;5;20;2100;617694;E;140;9841;8702;1;3200;2;-52.4342;-74.5177;64;135.96875
50988;12;979;2016;5;31;1000;617491;E;140;9841;9408;1;0;2;-52.4342;-74.5177;0;#¡DIV/0!
50989;12;979;2016;4;11;1900;613566;E;140;9736;5310;1;0;1;-52.6847;-74.08350278;0;#¡DIV/0!
50990;12;979;2016;4;24;600;613632;E;140;9834;10620;1;0;2;-52.5344;-74.40080278;0;#¡DIV/0!
50991;12;979;2016;4;9;800;614854;A;140;8999;14868;1;0;0;-51.5177;-74.75150278;0;#¡DIV/0!
50992;12;979;2016;4;8;600;617780;E;140;9736;8496;1;0;0;-52.6847;-74.08350278;0;#¡DIV/0!
50993;12;979;2016;4;27;1500;621554;E;140;9926;12744;1;0;1;-50.5845;-75.03340278;0;#¡DIV/0!
50998;12;979;2016;5;24;1100;614750;E;140;9029;11760;1;3200;1;-51.4676;-74.03340278;32;367.5
51000;12;979;2016;5;21;1630;613671;E;140;9841;5880;1;0;2;-52.4342;-74.5177;0;#¡DIV/0!
51001;12;979;2016;5;10;1900;616978;E;140;9046;10584;1;0;1;-51;-75.0167;0;#¡DIV/0!
51002;12;979;2016;4;23;1900;614856;E;140;9537;8071;1;0;2;-52.90959;-73.80272222;0;#¡DIV/0!
51003;12;979;2016;4;1;2330;615214;E;140;9870;9558;1;0;1;-52.7849;-73.71810278;0;#¡DIV/0!
51014;12;979;2016;6;2;1800;614851;E;140;9046;8736;1;0;0;-51;-75.0167;0;#¡DIV/0!
51016;12;979;2016;4;22;400;623719;E;140;9840;10620;1;6300;1;-49.9686;-75.21710278;63;168.5714286
51022;12;979;2016;6;8;900;613748;E;140;9033;12012;1;3600;1;-51.334;-75.10521111;36;333.6666667
51023;12;979;2016;6;17;2300;615175;E;140;8822;8736;1;4800;2;-49.5845;-75.46759722;96;91
51024;12;979;2016;6;7;1700;615100;E;140;0;5460;1;0;0;0;0;0;#¡DIV/0!
51030;12;979;2016;6;11;1700;614755;E;140;0;7644;1;0;0;0;0;0;#¡DIV/0!
51037;12;979;2016;4;25;1700;614933;E;140;0;10620;1;0;0;0;0;0;#¡DIV/0!
51038;12;979;2016;4;30;1700;615223;E;140;0;13806;1;0;0;0;0;0;#¡DIV/0!
51039;12;979;2016;6;4;1700;613719;E;140;0;5460;1;0;0;0;0;0;#¡DIV/0!
51040;12;979;2016;6;1;1700;613847;E;140;0;6552;1;0;0;0;0;0;#¡DIV/0!
51041;12;979;2016;6;1;1700;614770;E;140;0;6552;1;0;0;0;0;0;#¡DIV/0!
51042;12;979;2016;6;6;1700;621514;E;140;0;6552;1;0;0;0;0;0;#¡DIV/0!
51043;12;979;2016;6;23;1700;615149;E;140;0;8299;1;0;0;0;0;0;#¡DIV/0!
51047;12;979;2016;6;19;1700;614772;E;140;0;9828;1;0;0;0;0;0;#¡DIV/0!
51048;12;979;2016;6;19;1700;614937;E;140;0;9828;1;0;0;0;0;0;#¡DIV/0!
51059;12;979;2016;5;19;800;621296;E;140;8999;7997;1;3500;2;-51.5177;-74.75150278;70;114.2428571
51060;12;979;2016;5;6;1700;613881;E;140;0;9408;1;0;0;0;0;0;#¡DIV/0!
51061;12;979;2016;5;7;1700;614889;E;140;0;15288;1;0;0;0;0;0;#¡DIV/0!
51062;12;979;2016;5;25;1700;615383;E;140;0;7056;1;0;0;0;0;0;#¡DIV/0!
51063;12;979;2016;5;27;1700;617726;E;140;0;7056;1;0;0;0;0;0;#¡DIV/0!
51089;12;979;2016;4;26;700;617758;E;140;9841;5947;1;3600;1;-52.4342;-74.5177;36;165.1944444
